annotation_id,filename,geometry,annotation_class,us_jpeg_url,eu_jpeg_url,asia_jpeg_url
C01_B044_S01_6,C01_B044_S01.tif,"POLYGON ((115404.3568759683 47594.1944034167, 115404.3568759683 48919.59441660969, 116729.7568891613 48919.59441660969, 116729.7568891613 47594.1944034167, 115404.3568759683 47594.1944034167))",1,s3://drivendata-competition-sfp-public/train/annotated_regions/C01_B044_S01_6.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C01_B044_S01_6.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C01_B044_S01_6.jpeg
C01_B054_S01_0,C01_B054_S01.tif,"POLYGON ((96916.94983133303 14846.97801341983, 96916.94983133303 16172.37802661283, 98242.34984452602 16172.37802661283, 98242.34984452602 14846.97801341983, 96916.94983133303 14846.97801341983))",1,s3://drivendata-competition-sfp-public/train/annotated_regions/C01_B054_S01_0.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C01_B054_S01_0.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C01_B054_S01_0.jpeg
C01_B054_S01_1,C01_B054_S01.tif,"POLYGON ((107183.60689635 9337.611335076079, 107183.60689635 10663.01134826908, 108509.006909543 10663.01134826908, 108509.006909543 9337.611335076079, 107183.60689635 9337.611335076079))",1,s3://drivendata-competition-sfp-public/train/annotated_regions/C01_B054_S01_1.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C01_B054_S01_1.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C01_B054_S01_1.jpeg
C01_B054_S01_2,C01_B054_S01.tif,"POLYGON ((104579.0887762692 9731.07085499917, 104579.0887762692 11056.47086819217, 105904.4887894622 11056.47086819217, 105904.4887894622 9731.07085499917, 104579.0887762692 9731.07085499917))",1,s3://drivendata-competition-sfp-public/train/annotated_regions/C01_B054_S01_2.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C01_B054_S01_2.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C01_B054_S01_2.jpeg
C01_B054_S01_3,C01_B054_S01.tif,"POLYGON ((103062.3538486944 10625.46305441061, 103062.3538486944 11950.86306760361, 104387.7538618874 11950.86306760361, 104387.7538618874 10625.46305441061, 103062.3538486944 10625.46305441061))",1,s3://drivendata-competition-sfp-public/train/annotated_regions/C01_B054_S01_3.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C01_B054_S01_3.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C01_B054_S01_3.jpeg
C01_B050_S01_0,C01_B050_S01.tif,"POLYGON ((13535.53318112605 16076.37063812246, 13535.53318112605 17401.77065131546, 14860.93319431905 17401.77065131546, 14860.93319431905 16076.37063812246, 13535.53318112605 16076.37063812246))",1,s3://drivendata-competition-sfp-public/train/annotated_regions/C01_B050_S01_0.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C01_B050_S01_0.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C01_B050_S01_0.jpeg
C01_B050_S01_1,C01_B050_S01.tif,"POLYGON ((19190.00685064939 9346.675861578387, 19190.00685064939 10672.07587477139, 20515.40686384239 10672.07587477139, 20515.40686384239 9346.675861578387, 19190.00685064939 9346.675861578387))",1,s3://drivendata-competition-sfp-public/train/annotated_regions/C01_B050_S01_1.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C01_B050_S01_1.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C01_B050_S01_1.jpeg
C01_B050_S01_2,C01_B050_S01.tif,"POLYGON ((14466.042767708 9746.443919763293, 14466.042767708 11071.84393295629, 15791.442780901 11071.84393295629, 15791.442780901 9746.443919763293, 14466.042767708 9746.443919763293))",1,s3://drivendata-competition-sfp-public/train/annotated_regions/C01_B050_S01_2.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C01_B050_S01_2.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C01_B050_S01_2.jpeg
C01_B050_S01_3,C01_B050_S01.tif,"POLYGON ((16655.79047276503 9305.31685896133, 16655.79047276503 10630.71687215433, 17981.19048595804 10630.71687215433, 17981.19048595804 9305.31685896133, 16655.79047276503 9305.31685896133))",1,s3://drivendata-competition-sfp-public/train/annotated_regions/C01_B050_S01_3.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C01_B050_S01_3.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C01_B050_S01_3.jpeg
C01_B050_S01_4,C01_B050_S01.tif,"POLYGON ((12275.86183540446 10872.22483764681, 12275.86183540446 12197.62485083981, 13601.26184859746 12197.62485083981, 13601.26184859746 10872.22483764681, 12275.86183540446 10872.22483764681))",1,s3://drivendata-competition-sfp-public/train/annotated_regions/C01_B050_S01_4.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C01_B050_S01_4.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C01_B050_S01_4.jpeg
C01_B103_S01_0,C01_B103_S01.tif,"POLYGON ((18940.99630149733 38375.6793305332, 18940.99630149733 39701.07934372619, 20266.39631469033 39701.07934372619, 20266.39631469033 38375.6793305332, 18940.99630149733 38375.6793305332))",0,s3://drivendata-competition-sfp-public/train/annotated_regions/C01_B103_S01_0.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C01_B103_S01_0.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C01_B103_S01_0.jpeg
C01_B103_S01_1,C01_B103_S01.tif,"POLYGON ((9392.90225513947 27559.13003031566, 9392.90225513947 28884.53004350866, 10718.30226833247 28884.53004350866, 10718.30226833247 27559.13003031566, 9392.90225513947 27559.13003031566))",0,s3://drivendata-competition-sfp-public/train/annotated_regions/C01_B103_S01_1.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C01_B103_S01_1.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C01_B103_S01_1.jpeg
C01_B103_S01_2,C01_B103_S01.tif,"POLYGON ((14712.03035531996 29307.30640571127, 14712.03035531996 30632.70641890427, 16037.43036851296 30632.70641890427, 16037.43036851296 29307.30640571127, 14712.03035531996 29307.30640571127))",0,s3://drivendata-competition-sfp-public/train/annotated_regions/C01_B103_S01_2.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C01_B103_S01_2.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C01_B103_S01_2.jpeg
C01_B103_S01_3,C01_B103_S01.tif,"POLYGON ((12292.18645004488 32651.77810846195, 12292.18645004488 33977.17812165494, 13617.58646323788 33977.17812165494, 13617.58646323788 32651.77810846195, 12292.18645004488 32651.77810846195))",0,s3://drivendata-competition-sfp-public/train/annotated_regions/C01_B103_S01_3.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C01_B103_S01_3.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C01_B103_S01_3.jpeg
C01_B103_S01_4,C01_B103_S01.tif,"POLYGON ((29187.75032001175 31456.8558162367, 29187.75032001175 32782.2558294297, 30513.15033320475 32782.2558294297, 30513.15033320475 31456.8558162367, 29187.75032001175 31456.8558162367))",0,s3://drivendata-competition-sfp-public/train/annotated_regions/C01_B103_S01_4.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C01_B103_S01_4.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C01_B103_S01_4.jpeg
C01_B103_S01_5,C01_B103_S01.tif,"POLYGON ((28693.44516240131 32950.97334505156, 28693.44516240131 34276.37335824456, 30018.84517559431 34276.37335824456, 30018.84517559431 32950.97334505156, 28693.44516240131 32950.97334505156))",0,s3://drivendata-competition-sfp-public/train/annotated_regions/C01_B103_S01_5.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C01_B103_S01_5.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C01_B103_S01_5.jpeg
C01_B008_S01_0,C01_B008_S01.tif,"POLYGON ((22481.41610778903 8305.152621065263, 22481.41610778903 9630.552634258263, 23806.81612098203 9630.552634258263, 23806.81612098203 8305.152621065263, 22481.41610778903 8305.152621065263))",0,s3://drivendata-competition-sfp-public/train/annotated_regions/C01_B008_S01_0.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C01_B008_S01_0.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C01_B008_S01_0.jpeg
C01_B008_S01_1,C01_B008_S01.tif,"POLYGON ((19686.14758118477 17395.01030530639, 19686.14758118477 18720.41031849939, 21011.54759437777 18720.41031849939, 21011.54759437777 17395.01030530639, 19686.14758118477 17395.01030530639))",0,s3://drivendata-competition-sfp-public/train/annotated_regions/C01_B008_S01_1.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C01_B008_S01_1.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C01_B008_S01_1.jpeg
C01_B008_S01_2,C01_B008_S01.tif,"POLYGON ((17054.21331167908 9028.99861321355, 17054.21331167908 10354.39862640655, 18379.61332487208 10354.39862640655, 18379.61332487208 9028.99861321355, 17054.21331167908 9028.99861321355))",0,s3://drivendata-competition-sfp-public/train/annotated_regions/C01_B008_S01_2.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C01_B008_S01_2.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C01_B008_S01_2.jpeg
C01_B008_S01_3,C01_B008_S01.tif,"POLYGON ((25235.76372686574 11986.83867937116, 25235.76372686574 13312.23869256416, 26561.16374005874 13312.23869256416, 26561.16374005874 11986.83867937116, 25235.76372686574 11986.83867937116))",0,s3://drivendata-competition-sfp-public/train/annotated_regions/C01_B008_S01_3.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C01_B008_S01_3.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C01_B008_S01_3.jpeg
C01_B008_S01_4,C01_B008_S01.tif,"POLYGON ((23472.55843017194 15175.63847451868, 23472.55843017194 16501.03848771168, 24797.95844336494 16501.03848771168, 24797.95844336494 15175.63847451868, 23472.55843017194 15175.63847451868))",0,s3://drivendata-competition-sfp-public/train/annotated_regions/C01_B008_S01_4.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C01_B008_S01_4.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C01_B008_S01_4.jpeg
C01_B008_S01_5,C01_B008_S01.tif,"POLYGON ((21790.13394000657 16681.22197025266, 21790.13394000657 18006.62198344566, 23115.53395319957 18006.62198344566, 23115.53395319957 16681.22197025266, 21790.13394000657 16681.22197025266))",0,s3://drivendata-competition-sfp-public/train/annotated_regions/C01_B008_S01_5.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C01_B008_S01_5.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C01_B008_S01_5.jpeg
C01_B008_S01_6,C01_B008_S01.tif,"POLYGON ((14760.93542863991 15870.3339330097, 14760.93542863991 17195.7339462027, 16086.33544183291 17195.7339462027, 16086.33544183291 15870.3339330097, 14760.93542863991 15870.3339330097))",0,s3://drivendata-competition-sfp-public/train/annotated_regions/C01_B008_S01_6.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C01_B008_S01_6.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C01_B008_S01_6.jpeg
C01_B008_S01_7,C01_B008_S01.tif,"POLYGON ((15805.25218696649 19912.0011556834, 15805.25218696649 21237.4011688764, 17130.65220015949 21237.4011688764, 17130.65220015949 19912.0011556834, 15805.25218696649 19912.0011556834))",0,s3://drivendata-competition-sfp-public/train/annotated_regions/C01_B008_S01_7.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C01_B008_S01_7.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C01_B008_S01_7.jpeg
C01_B123_S01_1,C01_B123_S01.tif,"POLYGON ((80822.49122104542 26863.77024762238, 80822.49122104542 28189.17026081538, 82147.89123423841 28189.17026081538, 82147.89123423841 26863.77024762238, 80822.49122104542 26863.77024762238))",0,s3://drivendata-competition-sfp-public/train/annotated_regions/C01_B123_S01_1.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C01_B123_S01_1.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C01_B123_S01_1.jpeg
C01_B123_S01_2,C01_B123_S01.tif,"POLYGON ((78718.21507905927 30225.34468353447, 78718.21507905927 31550.74469672747, 80043.61509225226 31550.74469672747, 80043.61509225226 30225.34468353447, 78718.21507905927 30225.34468353447))",0,s3://drivendata-competition-sfp-public/train/annotated_regions/C01_B123_S01_2.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C01_B123_S01_2.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C01_B123_S01_2.jpeg
C01_B123_S01_3,C01_B123_S01.tif,"POLYGON ((76741.95327639113 31193.24351181772, 76741.95327639113 32518.64352501072, 78067.35328958412 32518.64352501072, 78067.35328958412 31193.24351181772, 76741.95327639113 31193.24351181772))",0,s3://drivendata-competition-sfp-public/train/annotated_regions/C01_B123_S01_3.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C01_B123_S01_3.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C01_B123_S01_3.jpeg
C01_B123_S01_4,C01_B123_S01.tif,"POLYGON ((74770.83144793655 31351.66686848338, 74770.83144793655 32677.06688167638, 76096.23146112954 32677.06688167638, 76096.23146112954 31351.66686848338, 74770.83144793655 31351.66686848338))",0,s3://drivendata-competition-sfp-public/train/annotated_regions/C01_B123_S01_4.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C01_B123_S01_4.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C01_B123_S01_4.jpeg
C01_B003_S01_0,C01_B003_S01.tif,"POLYGON ((104683.1964223069 30427.43279973347, 104683.1964223069 31752.83281292647, 106008.5964354999 31752.83281292647, 106008.5964354999 30427.43279973347, 104683.1964223069 30427.43279973347))",1,s3://drivendata-competition-sfp-public/train/annotated_regions/C01_B003_S01_0.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C01_B003_S01_0.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C01_B003_S01_0.jpeg
C01_B003_S01_1,C01_B003_S01.tif,"POLYGON ((99045.07135815512 30936.60779818984, 99045.07135815512 32262.00781138284, 100370.4713713481 32262.00781138284, 100370.4713713481 30936.60779818984, 99045.07135815512 30936.60779818984))",1,s3://drivendata-competition-sfp-public/train/annotated_regions/C01_B003_S01_1.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C01_B003_S01_1.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C01_B003_S01_1.jpeg
C01_B003_S01_2,C01_B003_S01.tif,"POLYGON ((96303.2701650052 32998.2039407, 96303.2701650052 34323.60395389299, 97628.6701781982 34323.60395389299, 97628.6701781982 32998.2039407, 96303.2701650052 32998.2039407))",1,s3://drivendata-competition-sfp-public/train/annotated_regions/C01_B003_S01_2.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C01_B003_S01_2.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C01_B003_S01_2.jpeg
C01_B003_S01_3,C01_B003_S01.tif,"POLYGON ((96442.48701682266 31063.84906566881, 96442.48701682266 32389.24907886181, 97767.88703001566 32389.24907886181, 97767.88703001566 31063.84906566881, 96442.48701682266 31063.84906566881))",1,s3://drivendata-competition-sfp-public/train/annotated_regions/C01_B003_S01_3.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C01_B003_S01_3.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C01_B003_S01_3.jpeg
C01_B108_S01_0,C01_B108_S01.tif,"POLYGON ((81009.23560838061 45067.41819405955, 81009.23560838061 46392.81820725255, 82334.6356215736 46392.81820725255, 82334.6356215736 45067.41819405955, 81009.23560838061 45067.41819405955))",0,s3://drivendata-competition-sfp-public/train/annotated_regions/C01_B108_S01_0.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C01_B108_S01_0.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C01_B108_S01_0.jpeg
C01_B108_S01_1,C01_B108_S01.tif,"POLYGON ((79134.28557540507 44510.85147566341, 79134.28557540507 45836.2514888564, 80459.68558859806 45836.2514888564, 80459.68558859806 44510.85147566341, 79134.28557540507 44510.85147566341))",0,s3://drivendata-competition-sfp-public/train/annotated_regions/C01_B108_S01_1.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C01_B108_S01_1.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C01_B108_S01_1.jpeg
C01_B108_S01_2,C01_B108_S01.tif,"POLYGON ((15845.30473840742 12645.62635408955, 15845.30473840742 13971.02636728255, 17170.70475160042 13971.02636728255, 17170.70475160042 12645.62635408955, 15845.30473840742 12645.62635408955))",0,s3://drivendata-competition-sfp-public/train/annotated_regions/C01_B108_S01_2.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C01_B108_S01_2.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C01_B108_S01_2.jpeg
C01_B108_S01_3,C01_B108_S01.tif,"POLYGON ((14311.04274787642 14731.51436098182, 14311.04274787642 16056.91437417482, 15636.44276106942 16056.91437417482, 15636.44276106942 14731.51436098182, 14311.04274787642 14731.51436098182))",0,s3://drivendata-competition-sfp-public/train/annotated_regions/C01_B108_S01_3.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C01_B108_S01_3.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C01_B108_S01_3.jpeg
C01_B108_S01_4,C01_B108_S01.tif,"POLYGON ((13885.64436188448 17339.21511363398, 13885.64436188448 18664.61512682698, 15211.04437507748 18664.61512682698, 15211.04437507748 17339.21511363398, 13885.64436188448 17339.21511363398))",0,s3://drivendata-competition-sfp-public/train/annotated_regions/C01_B108_S01_4.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C01_B108_S01_4.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C01_B108_S01_4.jpeg
C01_B108_S01_5,C01_B108_S01.tif,"POLYGON ((24509.01703894914 16388.06848273136, 24509.01703894914 17713.46849592436, 25834.41705214214 17713.46849592436, 25834.41705214214 16388.06848273136, 24509.01703894914 16388.06848273136))",0,s3://drivendata-competition-sfp-public/train/annotated_regions/C01_B108_S01_5.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C01_B108_S01_5.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C01_B108_S01_5.jpeg
